ten_san_pham,thuong_hieu,cpu,ram_gb,o_cung_gb,vga,gia_ban,cpu_NAN,ram_gb_NAN,o_cung_gb_NAN,vga_NAN
Lenovo ThinkPad T14s Gen 4 21F600AAVA : i7-1355U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14 inch WUXGA | NoOS | Black,LENOVO,INTEL CORE I7-1355U,16.0,512.0,INTEL IRIS XE GRAPHICS,27300000,0,0,0,0
Dell Pro 14 Plus PB14250 PB14250-235U-16512W : Ultra 5 235U vPro | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 | Platinum silver,DELL,DELL PRO 14 PLUS PB14250 PB14250-235U-16512W : ULTRA 5 235U VPRO,16.0,512.0,INTEL GRAPHICS,27299000,0,0,0,0
LG Gram 2024 14Z90S-G.AH55A5 : Ultra 5-125H | 16GB RAM | 512GB SSD | Intel Arc Graphics | 14 inch WUXGA | Windows 11 | Black,Other,LG GRAM 2024 14Z90S-G.AH55A5 : ULTRA 5-125H,16.0,512.0,INTEL ARC GRAPHICS,27400000,0,0,0,0
MSI Cyborg 15 AI A1VEK-053VN: Ultra 7 155H | 16GB RAM  | 512GB SSD  | RTX 4050 6GB | 15.6 IPS 144Hz FHD | RGB Keyboard | Windows 11 | Black,MSI,ULTRA 7 155H,16.0,512.0,RTX 4050,27500000,0,0,0,0
Asus ZenBook 14 UX3405CA-PZ187WS : Ultra 5-225H | 16GB RAM | 512GB SSD | Intel Arc 130T | 14 inch 3K OLED 120Hz | Touch | Windows 11 | Office Home 2024 | Xanh,ASUS,ASUS ZENBOOK 14 UX3405CA-PZ187WS : ULTRA 5-225H,16.0,512.0,Onboard,27500000,0,0,0,1
MSI Prestige 14 AI Studio C1UDXG-058VN : U7-155H | 16GB RAM | 1TB SSD | RTX3050/6GB | 14.0 FHD+ | Windows 11 | Stellar Gray,MSI,Core i5,16.0,1024.0,RTX3050/6GB,27500000,1,0,0,0
Lenovo IdeaPad Pro 5 16IMH9: Ultra 9 185H | 32GB RAM | 1TB SSD | RTX 4050 6GB | 16 inch OLED  | Touch | Windows 11 | Storm Grey,LENOVO,ULTRA 9 185H,32.0,1024.0,RTX 4050,27700000,0,0,0,0
Dell 16 Plus DB16250 DB6U5387W1 : Ultra 5-226V | 16GB RAM | 1TB SSD | 16 inch 2.5K | Intel Arc 130V | Windows 11 + Office Home 2024 | Ice Blue,DELL,DELL 16 PLUS DB16250 DB6U5387W1 : ULTRA 5-226V,16.0,1024.0,Onboard,27799000,0,0,0,1
MSI Katana 15 B13VFK-676VN : i7-13620H | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD 144Hz | RGB Keyboard | Windows 11,MSI,Core i5,16.0,1024.0,RTX 4060 8GB,28000000,1,0,0,0
Dell Pro 14 PC14250 01MTXTPC14250.255U.03 : Ultra 7-255U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 Home | Platinum Silver,DELL,DELL PRO 14 PC14250 01MTXTPC14250.255U.03 : ULTRA 7-255U,16.0,512.0,INTEL GRAPHICS,29799000,0,0,0,0
HP Envy x360 14-fc0092TU A19C2PA : Ultra 5-125U | 16GB RAM | 1TB SSD | Intel Iris Xe Graphics | 14 inch OLED | Touch | Win11 Home | Pen | Silver,HP,INTEL CORE ULTRA 5-125U,16.0,1024.0,INTEL IRIS XE GRAPHICS,28300000,0,0,0,0
HP Envy x360 14-fc0091TU A19C1PA : Ultra 5-125U | 16GB RAM | 1TB SSD | Intel Iris Xe Graphics | 14 inch OLED | Touch | Win11 Home | Pen | Blue,HP,INTEL CORE ULTRA 5-125U,16.0,1024.0,INTEL IRIS XE GRAPHICS,28300000,0,0,0,0
Lenovo ThinkPad E14 Gen 7 21SX002YVN : Ultra 7 255H | 16GB RAM | 512GB SSD | Intel Arc Graphics | 14 inch WUXGA | Windows 11,LENOVO,LENOVO THINKPAD E14 GEN 7 21SX002YVN : ULTRA 7 255H,16.0,512.0,INTEL ARC GRAPHICS,28800000,0,0,0,0
HP ProBook 4 G1i 16 BQ5D7PT :  U5-225H | 16GB RAM | 512GB SSD | Intel Arc 130T | 16 inch WUXGA | Windows 11 | Bạc,HP,Core i5,16.0,512.0,INTEL ARC GRAPHICS 130T,28300000,1,0,0,0
Lenovo ThinkPad E14 Gen 7 21SX0031VN : U7-255H | 32GB RAM | 512GB SSD | Intel Arc 140T | 14 inch WUXGA IPS | Windows 11 | Đen,LENOVO,Core i5,32.0,512.0,Onboard,28500000,1,0,0,1
ASUS TUF Gaming F15 FX507VV-LP304W : i7-13620H | 16GB RAM | 1TB SSD | RTX4060/8GB | 15.6 inch FHD | Windows 11 | Xám,ASUS,Core i5,16.0,1024.0,RTX 4060 8GB GDDR6,28600000,1,0,0,0
Lenovo Yoga Slim 7 14IMH9 83CV001UVN : Ultra 7-155H | 32GB RAM | 512GB SSD | Intel Arc Graphics | 14 inch WUXGA OLED | Win 11 Home | Office Home & Student 2021 | Grey,LENOVO,INTEL CORE ULTRA 7-155H,32.0,512.0,INTEL ARC GRAPHICS,28700000,0,0,0,0
Lenovo ThinkPad T14S GEN 6 21R10001VA : Core Ultra 5 225U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch WUXGA | No OS | Black,LENOVO,ULTRA 5 225U,16.0,512.0,INTEL GRAPHICS,28900000,0,0,0,0
ASUS ZenBook 14 OLED UX3405MA : Ultra 9-185H | 32GB RAM | 1TB SSD | Intel Arc Graphics | 14 inch 2.8K OLED 120Hz | Windows 11 | Ponder Blue Aluminum,ASUS,ULTRA 9-185H,32.0,1024.0,INTEL ARC GRAPHICS,28950000,0,0,0,0
ASUS Vivobook S 14 OLED S5406SA-PP059WS : Ultra 7-258V | 32GB RAM | 1TB SSD | UMA | 14 inches 3K | Windows 11 | Xanh,ASUS,ULTRA 7-258V,32.0,1024.0,Onboard,29000000,0,0,0,1
LENOVO ThinkPad E14 Gen 7 21SX0032VN: Ultra 7-255H | 32GB RAM | 1TB SSD | Intel Arc 140T GPU | 14.0 inch WUXGA | Win 11 | Black,LENOVO,ULTRA 7-255H,32.0,1024.0,Onboard,29000000,0,0,0,1
Acer Nitro ANV15-52-73Z8 : Core 7-240H | 16GB RAM | 512GB SSD | RTX 4050 6GB | 15.6 inch FHD 180Hz | Windows 11 | Đen,ACER,CORE 7-240H,16.0,512.0,RTX 4050 6GB,29000000,0,0,0,0
Acer Swift 14 AI OLED SF14-51-53P9 : Core Ultra 5 226V | 16GB RAM | 1TB SSD | Arc Graphics 130V | 14 inch 3K | Windows 11 | Xanh,ACER,CORE ULTRA 5 226V,16.0,1024.0,ARC GRAPHICS 130V,29000000,0,0,0,0
HP Probook 440 G11 A74BMPT : Ultra 7-155H | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch WUXGA | Webcam | Fingerprint | Windows 11 | Silver,HP,ULTRA 7 155H,16.0,512.0,INTEL GRAPHICS,29100000,0,0,0,0
Dell Pro 13 Plus PB13250 71084491 : Ultra 5-235U | 16GB RAM | 512GB SSD | Intel Graphics | 13.3 inch FHD+ | Windows 11 Home | Platinum Silver,DELL,DELL PRO 13 PLUS PB13250 71084491 : ULTRA 5-235U,16.0,512.0,INTEL GRAPHICS,29199000,0,0,0,0
Dell Latitude 5350 71058803: Ultra 7 165U | 16GB RAM | 512GB SSD | Intel Graphics | 13.3 inch FHD | Windows 11 | Gray,DELL,ULTRA 7 165U,16.0,512.0,INTEL GRAPHICS,29200000,0,0,0,0
Dell Latitude 7440 42LT744001 : i5-1335U | 8GB RAM | 256GB SSD | Intel Iris Xe Graphics | 14 inch FHD+ | Ubuntu Linux 22.04 | Grey,DELL,Core i5,8.0,256.0,INTEL IRIS XE,29500000,1,0,0,0
Lenovo Lecoo Fighter 7000 2025 :  R9-8940HX | 16GB RAM | 1TB SSD | RTX 5060 8GB | 16.0 inch  2.5K 180Hz | Windows 11 | Gray,LENOVO,Core i5,16.0,1024.0,RTX 5060 8GB,29550000,1,0,0,0
Dell Latitude 5450 BTX Base 42LT545001 : Ultra 7-155U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD | Win 11 Home | Grey,DELL,ULTRA 7-155U,16.0,512.0,INTEL GRAPHICS,29599000,0,0,0,0
HP Envy x360 14-fc0087TU A19BXPA : Core Ultra 7-155U | 16GB RAM | 1TB SSD |  Intel® Graphics | 14.0 inch OLED 2.8K | Touch + Pen | Windows 11 | Blue,HP,ULTRA 7-155U,16.0,1024.0,INTEL® GRAPHICS,29600000,0,0,0,0
ASUS TUF Gaming F16 FX608JH-RV039W : i5-13450HX | 16GB RAM | 1TB SSD | RTX 5050 8GB	| 16 inch WUXGA 144Hz | RGB Keyboard | Windows 11 | Jaeger Gray,ASUS,Core i5,16.0,1024.0,RTX 5050 8GB,29700000,1,0,0,0
Dell Pro 14 Plus PB14250 71076112 : Ultra 5-236V | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Finger | Windows 11,DELL,ULTRA 5-236V,16.0,512.0,INTEL GRAPHICS,29900000,0,0,0,0
Lenovo Yoga Pro 7 14ASP9 : Ryzen AI 9 365 | 32GB RAM | 1TB SSD | AMD Radeon Graphics 880M | 14.5 inch 3K Touch 120Hz | Windows 11 | Luna Gray,LENOVO,AMD RYZEN AI 9 365,32.0,1024.0,RADEON 880M,29900000,0,0,0,0
HP EliteBook 640 G11 A7LB4PT : Ultra 7-165U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 14 inch WUXGA | Win11 Home | Silver,HP,INTEL CORE ULTRA 7-165U,16.0,512.0,INTEL UHD GRAPHICS,30000000,0,0,0,0
Acer Nitro V ANV15-51-91T5: 9-13900H | 16GB RAM | 512GB SSD | RTX 4060 | 15.6 inch FHD |	Led KB | Windown 11 | Obsidian Black,ACER,Core i5,16.0,512.0,RTX 4060,30500000,1,0,0,0
Dell Alienware 16 Aurora 71072939 : Core 5-210H | 16GB RAM | 512GB SSD | 16 inch WQXGA 120Hz | RTX 3050 6GB | Windows 11 | Blue,DELL,CORE 5-210H,16.0,512.0,RTX 3050 6GB,30500000,0,0,0,0
Lenovo Lecoo Fighter 7000 N176B 2025 : i7-14650HX | 16GB RAM | 1TB SSD | 16.0 inch 2.5K 180Hz | RTX 5060 8GB | Windows 11 | Gray,LENOVO,Core i5,16.0,1024.0,RTX 5060 8GB,30500000,1,0,0,0
HP EliteBook 630 G11 A7LC0PT : Ultra 7-155U | 16GB RAM | 512GB SSD | Intel UHD Graphics | 13.3 inch WUXGA Touch | Win 11 Pro | Silver,HP,INTEL CORE ULTRA 7-155U,16.0,512.0,INTEL UHD GRAPHICS,30500000,0,0,0,0
Dell Latitude 7340 XCTO 42LT734001 : i5-1335U | 16GB RAM | 512GB SSD | Intel Iris Xe Graphics | 13.3 inch FHD+  | Ubuntu Linux 22.04 | Grey,DELL,Core i5,16.0,512.0,INTEL IRIS XE,30500000,1,0,0,0
LG Gram 2024 14Z90S-G.AH75A5 : Ultra 7-155H | 16GB RAM | 512GB SSD | Intel Arc Graphics | 14 inch WUXGA | Windows 11 | Black,Other,ULTRA 7-155H,16.0,512.0,INTEL ARC GRAPHICS,30700000,0,0,0,0
Asus ExpertBook B5 B5404CMA-Q70861X : Ultra 5-125H | 32GB RAM | 512GB SSD | Intel Arc Graphics | 14 inch WUXGA | Win 11 pro | Black,ASUS,INTEL CORE ULTRA 5-125H,32.0,512.0,INTEL ARC GRAPHICS,30700000,0,0,0,0
Dell Pro 13 Plus PB13250 PB13250-236V-16512W : Ultra 5 236V vPro | 16GB RAM | 512GB SSD | Intel Arc Graphics | 13.3 inch FHD+ | Windows 11 | Platinum Silver,DELL,DELL PRO 13 PLUS PB13250 PB13250-236V-16512W : ULTRA 5 236V VPRO,16.0,512.0,INTEL ARC GRAPHICS,30699000,0,0,0,0
Dell Precision 3490 : Ultra 7-155H | 32GB RAM | 512GB SSD | RTX 500 Ada 4GB | 14 inch FHD | Windows 11 Pro,DELL,ULTRA 7-155H,32.0,512.0,RTX 500 ADA 4GB,30900000,0,0,0,0
Dell Inspiron 5640 N6I7512W1 : Core 7-150U | 16GB RAM | 1TB SSD | Intel Graphics + MX570 2GB | 16 inch 2.5K | Windows 11 + Office | Ice Blue,DELL,DELL INSPIRON 5640 N6I7512W1 : CORE 7-150U,16.0,1024.0,INTEL GRAPHICS + MX570 2GB,30900000,0,0,0,0
HP Envy X360 14-fa0045AU A19BMPA : R7 8840HS | 32GB RAM | 1TB SSD | AMD Radeon Graphics | 14 2.8K OLED | Win11 Home | Silver,HP,AMD RYZEN 7 8840HS,32.0,1024.0,AMD RADEON GRAPHICS,31000000,0,0,0,0
HP Envy X360 14 fc0155TU AY8W3PA : Ultra 7 155U | 16GB RAM | 1TB SSD | Intel Graphics | 14 inch diagonal | Windows 11 Home | Blue,HP,INTEL CORE ULTRA 7 155U,16.0,1024.0,INTEL GRAPHICS,31000000,0,0,0,0
HP EliteBook 640 G11 A7LA3PT : Ultra 7 165U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch WUXGA | Windows 11 Home | Silver,HP,INTEL CORE ULTRA 7 165U,16.0,512.0,INTEL GRAPHICS,31000000,0,0,0,0
Dell Pro 14 Plus PB14250 : Ultra 7 268V | RAM 32GB | SSD 512GB | Intel Arc 140V | 14 Full HD | Windows 11  | Platinum silver,DELL,ULTRA 7 268V,32.0,512.0,INTEL ARC GRAPHICS,31000000,0,0,0,0
Dell Latitude 7450 :  Ultra 5-135U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | 3 Cell | Ubuntu Linux 22.04 | Xám,DELL,ULTRA 5-135U,16.0,512.0,INTEL GRAPHICS,31100000,0,0,0,0
Dell Pro 14 PC14250 PC14250-255U-32512WH : Ultra 7 255U | 32GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 | Platinum Silver,DELL,DELL PRO 14 PC14250 PC14250-255U-32512WH : ULTRA 7 255U,32.0,512.0,INTEL GRAPHICS,31499000,0,0,0,0
Dell Pro 14 PC14250 01MTXTPC14250.265U.03 : Ultra 7-265U vPro | 32GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Fingerprint | Ubuntu | Platinum Silver,DELL,DELL PRO 14 PC14250 01MTXTPC14250.265U.03 : ULTRA 7-265U VPRO,32.0,512.0,INTEL GRAPHICS,33699000,0,0,0,0
HP Envy x360 14-fc0086TU A19BWPA : Ultra 7-155U | 32GB RAM | 512GB SSD | Intel Iris Xe Graphics | 14.0 inch OLED Touch 120Hz | Win11 Home | Silver | Pen,HP,INTEL CORE ULTRA 7-155U,32.0,512.0,INTEL IRIS XE GRAPHICS,31900000,0,0,0,0
MSI Prestige 13 AI Evo A1MG-062VN : Ultra 7-155H | 32GB RAM | 1TB SSD | Intel Arc Graphics | 13.3 inch QHD OLED | IR Camera | Windows 11 | Stellar Gray,MSI,ULTRA 7-155H,32.0,1024.0,INTEL ARC GRAPHICS,32000000,0,0,0,0
HP EliteBook 840 G11 A7QZ8PT : Ultra 5-125U | 16GB RAM | 512GB SSD | Intel® Graphics | 14 inch WUXGA Touch | Windows 11 Home,HP,ULTRA 5-125U,16.0,512.0,INTEL® GRAPHICS,32000000,0,0,0,0
Dell Pro 14 PC14250 42LTU7PC14250 : Ultra 7-255U | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 Pro | Platinum Silver,DELL,DELL PRO 14 PC14250 42LTU7PC14250 : ULTRA 7-255U,16.0,512.0,INTEL GRAPHICS,32099000,0,0,0,0
Dell 16 Plus DB16250 X65NW7 : Ultra 7-256V | 16GB RAM | 1TB SSD | 16 inch QHD+ | Intel Arc Graphics | Windows 11 + Office Home 2024 | Ice Blue,DELL,DELL 16 PLUS DB16250 X65NW7 : ULTRA 7-256V,16.0,1024.0,INTEL ARC GRAPHICS,32099000,0,0,0,0
Lenovo LOQ 15IRX10 83JE00PEVN : i7-13650HX | 16GB RAM | 512GB SSD | RTX 5050 8GB | 15.6 inch FHD 144Hz | Windows 11 | Luna Grey,LENOVO,Core i5,16.0,512.0,RTX 5050 8GB,32100000,1,0,0,0
Dell Gaming G15 5530 71053700 : i7-13650HX | 16GB RAM | 512GB SSD | 15.6 inch FHD | RTX 3050 6GB | Windows 11 Home | Office Home 24 | Grey,DELL,INTEL CORE I7-13650HX,16.0,512.0,RTX 3050 6GB,32500000,0,0,0,0
ACER Predator Triton Neo 16 PTN16-51 : Ultra 7-155H | 16GB RAM | 1TB SSD | RTX 4060 8GB | 16 inch 2.5K 240Hz | Windows 11 | Silver,ACER,ULTRA 7-155H,16.0,1024.0,RTX 4060 8GB,32500000,0,0,0,0
Asus ZenBook 14 UX3405CA-PZ188WS : Ultra 7-255H | 32GB RAM | 1TB SSD | Intel Arc 140T | 14 inch 3K OLED 120Hz | Touch | Windows 11 | Xanh,ASUS,ASUS ZENBOOK 14 UX3405CA-PZ188WS : ULTRA 7-255H,32.0,1024.0,Onboard,32600000,0,0,0,1
Dell Pro 14 Plus PC14250 42DLT-PB14U501 : Ultra 5-235U | 32GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 Home | Platinum Silver,DELL,DELL PRO 14 PLUS PC14250 42DLT-PB14U501 : ULTRA 5-235U,32.0,512.0,INTEL GRAPHICS,32699000,0,0,0,0
Dell Pro 14 Plus PC14250 42DLT-PB14U502 : Ultra 5-235U | 32GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 Home | Platinum Silver,DELL,DELL PRO 14 PLUS PC14250 42DLT-PB14U502 : ULTRA 5-235U,32.0,512.0,INTEL GRAPHICS,32899000,0,0,0,0
Asus Zenbook 14 UX3405CA-PZ204WS : Ultra 9-285H | 32GB RAM | 1TB SSD | Intel Arc Graphics | 14 inch 3K OLED Touch 120Hz | Win 11 + Office | Pen | Blue,ASUS,INTEL CORE ULTRA 9-285H,32.0,1024.0,INTEL ARC GRAPHICS,32900000,0,0,0,0
MSI Prestige 14 AI Studio C1VEG-056VN : U7-155H | 32GB RAM | 1TB SSD | RTX4050/6GB | 14.0 2.8K | Windows 11 | Stellar Gray,MSI,Core i5,32.0,1024.0,RTX4050/6GB,33500000,1,0,0,0
Dell Gaming G15 5530 71045030 : i7-13650HX | 16GB RAM | 512GB SSD | RTX 3050 6GB | 15.6 inch FHD | Windows 11 + Office | Dark Shadow Grey,DELL,Core i5,16.0,512.0,RTX 3050 6GB,33600000,1,0,0,0
[New 100%] Dell XPS 13 9350 : Ultra 7-256V | RAM 16G | SSD 512G | Intel Arc Graphics | 13.4 inch FHD+ | Win 11 | Graphite,DELL,ULTRA 7‑256V,16.0,512.0,INTEL ARC GRAPHICS,33790000,0,1,0,0
Dell Latitude 7350 L7350-135U-16512U : Ultra 5-135U | 16GB RAM | 512GB SSD | Intel Graphics | 13.3 inch FHD+ | Ubuntu | Grey,DELL,INTEL CORE ULTRA 5-135U,16.0,512.0,INTEL GRAPHICS,33800000,0,0,0,0
Dell Pro 14 Plus PB14250 42LTU5PB14250 : Ultra 5 235U | 32GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Windows 11 | Platinum silver,DELL,DELL PRO 14 PLUS PB14250 42LTU5PB14250 : ULTRA 5 235U,32.0,512.0,INTEL GRAPHICS,33799000,0,0,0,0
Lenovo Legion 5 Y7000 IRX10 : i7-14650HX | 16GB RAM | 512GB SSD | RTX 5060 8GB | 15.3 inch 2.5K 180Hz | Windows 11 | Black,LENOVO,Core i5,16.0,512.0,RTX 5060 8GB,33900000,1,0,0,0
Acer Nitro V 16 ANV16S-61-R0B8 : Ryzen AI 5 340 | 16GB RAM | 512GB SSD | NVIDIA GeForce RTX 5050 8GB | 16″ 2K+ 180Hz IPS | Windows 11,ACER,AMD RYZEN™ AI 5 340,16.0,512.0,RTX 5080,33900000,0,0,0,0
MSI Katana A15 AI B8VG-465VN : R7 8845HS | 16GB RAM | 1GB SSD | RTX 4070 8GB | 15.6 FHD 144Hz | RGB Keyboard | Windows 11 | Black,MSI,AMD RYZEN 7 8845HS,16.0,1.0,RTX 4070,34900000,0,0,0,0
MSI Prestige 14 AI + Evo C2VMG 020VN : Core Ultra 7-258V | 32GB RAM | 1TB SSD | Intel® Arc Graphics | 14 inch 2.8K OLED 120Hz | Led Keyboard | Windows 11 | Stellar Gray,MSI,CORE ULTRA 7-258V,32.0,1024.0,INTEL® ARC GRAPHICS,35000000,0,0,0,0
Acer Swift 14 AI OLED SF14-51-75VP : Core Ultra 7 258V | 32GB RAM | 1TB SSD | Arc Graphics 140V | 14 inch 3K | Windows 11 | Xanh,ACER,CORE ULTRA 7 258V,32.0,1024.0,ARC GRAPHICS 140V,35000000,0,0,0,0
Dell Latitude 7450 : Ultra 7-165U vPro | 16GB RAM | 512GB SSD | Intel Graphics | 14 inch FHD+ | Ubuntu | Bạc,DELL,DELL LATITUDE 7450 : ULTRA 7-165U VPRO,16.0,512.0,INTEL GRAPHICS,37399000,0,0,0,0
Dell Pro 13 Plus PB13250 42LTU7PB13250 : Ultra 7-265U | 16GB RAM | 512GB SSD | Intel Graphics | 13.3 inch FHD+ | Windows 11 Home | Platinum Silver,DELL,DELL PRO 13 PLUS PB13250 42LTU7PB13250 : ULTRA 7-265U,16.0,512.0,INTEL GRAPHICS,35499000,0,0,0,0
Acer Nitro V 16 ANV16S-41-R337 : Ryzen 7 260 | 16GB RAM | 1TB SSD | NVIDIA GeForce RTX 5050 8GB GDDR7 | 16″ 2K+ 180Hz IPS | Windows 11,ACER,AMD RYZEN™ 7 260,16.0,1024.0,RTX 5050,35600000,0,0,0,0
HP EliteBook 840 G11 A7RA4PT : Ultra 7-155U | 16GB RAM | 512GB SSD | Intel® Graphics | 14 inch WUXGA Touch | Windows 11 Home,HP,ULTRA 7-155U,16.0,512.0,INTEL® GRAPHICS,36000000,0,0,0,0
Lenovo Legion 5 15AHP10 OLED 83M0002XVN : R7 260 | 24GB RAM | 512GB SSD | RTX 5050 8GB | 15.1 inch WQXGA OLED | Windows 11 | Office Home 2024 | Đen,LENOVO,Core i5,24.0,512.0,RTX 5050 8GB,36500000,1,0,0,0
Dell Gaming G15 5530 i7HX161W11GR4060 : i7-13650HX | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD 165Hz | Win 11 Home | Office Home and Student 2021 | Black,DELL,INTEL CORE I7-13650HX,16.0,1024.0,RTX 4060,36800000,0,0,0,0
Lenovo Legion 5 R7000P (2025) : R9-8945HX | 16GB RAM | 1TB SSD | 16.0 inch  2.5K 240Hz | RTX 5070 8GB | Windows 11 | Black,LENOVO,Core i5,16.0,1024.0,RTX5070 8GB,36800000,1,0,0,0
Acer Gaming Nitro V 16S AI ProPanel ANV16S-61-R7KQ : Ryzen 5 AI 340 | 16GB RAM | 512GSSD | RTX 5060 8GB | 16 inch FHD+ 180Hz | Windows 11 | 4 Zone RGB | Black,ACER,RYZEN 5 AI 340,16.0,512.0,RTX 5060 8GB,36800000,0,0,0,0
MSI Prestige A16 AI+ A3HMG-045VN : AMD Ryzen™ AI 9 365 | 32GB RAM | 1TB SSD | 16 inch UHD |  UMA | Windows 11,MSI,AMD RYZEN™ AI 9 365,32.0,1024.0,Onboard,37000000,0,0,0,1
Dell Gaming G15 5530 71059085 : i7-13650HX | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD | Win 11 Home | Offfice 365 | Grey,DELL,INTEL CORE I7-13650HX,16.0,1024.0,RTX 4060 8GB,37200000,0,0,0,0
Dell Gaming G15 5530 i7H161W11GR4060 : i7-13650HX | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD 165Hz | Windows 11 + Office | Dark Shadow Grey,DELL,Core i5,16.0,1024.0,RTX 4060 8GB,37500000,1,0,0,0
Dell Latitude 5450 L5450U7165H323Y : Ultra 7-165H vPro | 32GB RAM | 1TB SSD | Intel Graphics | 14 inch FHD | Windows 11 Pro | Xám,DELL,DELL LATITUDE 5450 L5450U7165H323Y : ULTRA 7-165H VPRO,32.0,1024.0,INTEL GRAPHICS,39999000,0,0,0,0
Lenovo Legion 5 15IRX10 83LY00HQVN : i7-13650HX | 16GB RAM | 512GB SSD | RTX 5060 8GB | 15.3 inch WUXGA 165Hz | Windows 11 | Office Home 2024 | Đen,LENOVO,Core i5,16.0,512.0,RTX 5060 8GB,38000000,1,0,0,0
Acer Gaming Nitro V 16S AI ProPanel ANV16S-71-75LR : Core 7-240H | 32G RAM | 512GB SSD | RTX 5060 8GB | 16 inch 2K+ 180Hz | Windows 11 | Black,ACER,CORE 7-240H,16.0,512.0,RTX 5060 8GB,38000000,0,1,0,0
Dell Alienware 16 Aurora AC16250-C7H161W11II5050 : Core 7-240H | 16GB RAM | 1TB SSD | 16 inch WQXGA 120Hz | RTX 5050 8GB | Windows 11 | Blue,DELL,CORE 7-240H,16.0,1024.0,RTX 5050 8GB,39000000,0,0,0,0
MSI Crosshair 16 HX D14VFKG-860VN : i9-14900HX | 16GB RAM | 1TB SSD | RTX4060/8GB | 16.0 QHD+ | Windows 11 | Cosmos Gray,MSI,Core i5,16.0,1024.0,RTX4060/8GB,39000000,1,0,0,0
MSI Prestige 13 AI + Evo A2VMG 062VN : Core Ultra 9-288V | 32GB RAM | 1TB  SSD | Intel® Arc Graphics | 13.3 inch 2.8K OLED | Led Keyboard | Windows 11 | Stellar Gray,MSI,CORE ULTRA 9-288V,32.0,1024.0,INTEL® ARC GRAPHICS,39200000,0,0,0,0
Lenovo Legion 5 15AHP10 OLED 83M00030VN : R7 260 | 24GB RAM | 1TB SSD | RTX 5060 8GB | 15.1 inch WQXGA OLED 165Hz | Windows 11 | Office Home 2024 | Đen,LENOVO,Core i5,24.0,1024.0,RTX 5060 8GB,40000000,1,0,0,0
Dell Gaming G15 5530 i9HX161W11GR4060 : i9-13900HX | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD 165Hz | Win 11 Home | Office Home and Student 2021 | Black,DELL,INTEL CORE I9-13900HX,16.0,1024.0,RTX 4060,40500000,0,0,0,0
MSI Crosshair 16 HX AI D2XWFKG-070VN : Ultra 9-275HX | 16GB RAM | 1TB SSD | RTX 5060 GDDR7 8GB | 16 inch QHD+ 240Hz | Cosmos Gray | Windows 11,MSI,ULTRA 9 275HX,16.0,1024.0,RTX 5060 8GB,40800000,0,0,0,0
Dell Gaming G15 5530 i9H161W11GR4060 : i9-13900HX | 16GB RAM | 1TB SSD | RTX 4060 8GB | 15.6 inch FHD 165Hz | Windows 11 + Office | Dark Shadow Grey,DELL,Core i5,16.0,1024.0,RTX 4060 8GB,40800000,1,0,0,0
Lenovo Legion Pro 5 R9000P (AI) (2025) : R9-8945HX | 32GB RAM | 1TB SSD | 16.0 inch 2.5K 240Hz | RTX 5070 8GB | Windows 11 |Black.,LENOVO,Core i5,32.0,1024.0,RTX 5070 8GB,40900000,1,0,0,0
HP EliteBook 840 G11 A7RB6PT : Ultra 7-155H | 16GB RAM | 512GB SSD | Arc™ Graphics | 14 inch WUXGA Touch | Windows 11 Pro | Bạc,HP,ULTRA 7-155H,16.0,512.0,INTEL® ARC™ GRAPHICS,41000000,0,0,0,0
PC Server Dell PowerEdge T150 42SVRDT150-904 : Xeon E-2334 | 8GB RAM | 2TB HDD | No PERC | Freedos,DELL,Core i5,8.0,2048.0,Onboard,41090000,1,0,0,1
HP Victus 16-r0358TX AY8X4PA : i7-13700HX | 32GB RAM | 512GB SSD | RTX 4070 8GB | 16.1 inch FHD | Win 11 Home | Black,HP,INTEL CORE I7-13700HX,32.0,512.0,RTX 4070 8GB,41700000,0,0,0,0
